﻿#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
PROV233;新布鲁日;;;;;;;;;;;;x
PROV234;双泉城;;;;;;;;;;;;x
PROV235;布勒尼;;;;;;;;;;;;x
PROV236;罗伊-夏尔;;;;;;;;;;;;x
PROV237;鲁索;;;;;;;;;;;;x
PROV238;奈弗达尔;;;;;;;;;;;;x
PROV239;泰伦河畔罗什福尔;;;;;;;;;;;;x
PROV240;日内瓦;;;;;;;;;;;;x
PROV241;埃斯佩朗斯;;;;;;;;;;;;x
PROV242;维塞;;;;;;;;;;;;x
PROV243;菲利帕;;;;;;;;;;;;x
PROV244;伯恩角;;;;;;;;;;;;x
PROV245;路易斯维尔;;;;;;;;;;;;x
PROV246;蒙鲁日;;;;;;;;;;;;x
PROV247;班什;;;;;;;;;;;;x
PROV248;海米那;;;;;;;;;;;;x
PROV249;西萨德;;;;;;;;;;;;x
PROV250;马克比;;;;;;;;;;;;x
PROV251;戈特霍布;;;;;;;;;;;;x
PROV252;冰岛;;;;;;;;;;;;x
PROV253;法罗群岛;;;;;;;;;;;;x
PROV254;贝尔法斯特;;;;;;;;;;;;x
PROV255;巴黎德里;;;;;;;;;;;;x
PROV256;阿尔马;;;;;;;;;;;;x
PROV257;多尼戈尔;;;;;;;;;;;;x
PROV258;戈尔韦;;;;;;;;;;;;x
PROV259;斯莱戈;;;;;;;;;;;;x
PROV260;科克;;;;;;;;;;;;x
PROV261;利默里克;;;;;;;;;;;;x
PROV262;沃特福德;;;;;;;;;;;;x
PROV263;都柏林;;;;;;;;;;;;x
PROV264;基尔代尔;;;;;;;;;;;;x
PROV265;韦克斯福德;;;;;;;;;;;;x
PROV266;阿伯丁;;;;;;;;;;;;x
PROV267;因弗内斯;;;;;;;;;;;;x
PROV268;邓迪;;;;;;;;;;;;x
PROV269;爱丁堡;;;;;;;;;;;;x
PROV270;斯特灵;;;;;;;;;;;;x
PROV271;格拉斯哥;;;;;;;;;;;;x
PROV272;邓弗里斯;;;;;;;;;;;;x
PROV273;卡的夫;;;;;;;;;;;;x
PROV274;阿伯尔泰菲;;;;;;;;;;;;x
PROV275;兰君诺;;;;;;;;;;;;x
PROV276;凯尔格比;;;;;;;;;;;;x
PROV277;利物浦特;;;;;;;;;;;;x
PROV278;曼赛斯特;;;;;;;;;;;;x
PROV279;卡莱尔;;;;;;;;;;;;x
PROV280;泰恩河畔讷沙泰勒;;;;;;;;;;;;x
PROV281;约克;;;;;;;;;;;;x
PROV282;鲁瓦内尔;;;;;;;;;;;;x
PROV283;谢非-香榭;;;;;;;;;;;;x
PROV284;伯明翰;;;;;;;;;;;;x
PROV285;切斯特;;;;;;;;;;;;x
PROV286;恩维西格;;;;;;;;;;;;x
PROV287;考文垂;;;;;;;;;;;;x
PROV288;诺丁维尔;;;;;;;;;;;;x
PROV289;莱斯特;;;;;;;;;;;;x
PROV290;林德勒;;;;;;;;;;;;x
PROV291;剑桥;;;;;;;;;;;;x
PROV292;伊普斯维奇;;;;;;;;;;;;x
PROV293;切姆斯福德;;;;;;;;;;;;x
PROV294;牛津;;;;;;;;;;;;x
PROV295;圣奥尔本斯;;;;;;;;;;;;x
PROV296;布里斯托;;;;;;;;;;;;x
PROV297;索尔兹伯勒;;;;;;;;;;;;x
PROV298;巴思;;;;;;;;;;;;x
PROV299;普林维尔;;;;;;;;;;;;x
PROV300;伦德勒斯;;;;;;;;;;;;x
PROV301;康托贝里;;;;;;;;;;;;x
PROV302;布莱顿;;;;;;;;;;;;x
PROV303;汉通;;;;;;;;;;;;x
PROV304;曼恩岛;;;;;;;;;;;;x
PROV305;特隆赫姆;;;;;;;;;;;;x
PROV306;博多;;;;;;;;;;;;x
PROV307;哈默费斯特;;;;;;;;;;;;x
PROV308;奥勒松;;;;;;;;;;;;x
PROV309;卑尔根;;;;;;;;;;;;x
PROV310;克里斯蒂安桑;;;;;;;;;;;;x
PROV311;希恩;;;;;;;;;;;;x
PROV312;德拉门;;;;;;;;;;;;x
PROV313;克里斯蒂安尼亚;;;;;;;;;;;;x
PROV314;哈马尔;;;;;;;;;;;;x
PROV315;利勒哈默尔;;;;;;;;;;;;x
PROV316;腓特烈斯塔;;;;;;;;;;;;x
PROV317;耶夫勒;;;;;;;;;;;;x
PROV318;松兹瓦尔;;;;;;;;;;;;x
PROV319;厄斯特松德;;;;;;;;;;;;x
PROV320;于默奥;;;;;;;;;;;;x
PROV321;吕勒奥;;;;;;;;;;;;x
PROV322;斯德哥尔摩;;;;;;;;;;;;x
PROV323;法伦;;;;;;;;;;;;x
PROV324;乌普萨拉;;;;;;;;;;;;x
PROV325;诺尔雪平;;;;;;;;;;;;x
PROV326;韦斯特罗斯;;;;;;;;;;;;x
PROV327;厄勒布鲁;;;;;;;;;;;;x
PROV328;卡尔斯塔德;;;;;;;;;;;;x
PROV329;哥德堡;;;;;;;;;;;;x
PROV330;布罗斯;;;;;;;;;;;;x
PROV331;哥特兰;;;;;;;;;;;;x
PROV332;卡尔马;;;;;;;;;;;;x
PROV333;韦克舍;;;;;;;;;;;;x
PROV334;马尔默;;;;;;;;;;;;x
PROV335;卡尔斯克鲁纳;;;;;;;;;;;;x
PROV336;奥卢;;;;;;;;;;;;x
PROV337;卡亚尼;;;;;;;;;;;;x
PROV338;托尔尼奥;;;;;;;;;;;;x
PROV339;维普里;;;;;;;;;;;;x
PROV340;科特卡;;;;;;;;;;;;x
PROV341;米凯利;;;;;;;;;;;;x
PROV342;库奥皮奥;;;;;;;;;;;;x
PROV343;赫尔辛基;;;;;;;;;;;;x
PROV344;海门林纳;;;;;;;;;;;;x
PROV345;图尔库;;;;;;;;;;;;x
PROV346;瓦萨;;;;;;;;;;;;x
PROV347;坦佩雷;;;;;;;;;;;;x
PROV348;奥兰群岛;;;;;;;;;;;;x
PROV349;列巴尔;;;;;;;;;;;;x
PROV350;纳尔瓦;;;;;;;;;;;;x
PROV351;派尔努;;;;;;;;;;;;x
PROV352;多尔帕特;;;;;;;;;;;;x
PROV353;奥瑟尔;;;;;;;;;;;;x
PROV354;里加;;;;;;;;;;;;x
PROV355;瓦尔米耶拉;;;;;;;;;;;;x
PROV356;陶格夫匹尔斯;;;;;;;;;;;;x
PROV357;叶尔加瓦;;;;;;;;;;;;x
PROV358;文茨皮尔斯;;;;;;;;;;;;x
PROV359;利耶帕亚;;;;;;;;;;;;x
PROV360;维尔纽斯;;;;;;;;;;;;x
PROV361;考纳斯;;;;;;;;;;;;x
PROV362;马里扬泊列;;;;;;;;;;;;x
PROV363;帕涅韦日斯;;;;;;;;;;;;x
PROV364;希奥利艾;;;;;;;;;;;;x
PROV365;帕兰加;;;;;;;;;;;;x
PROV366;奥胡斯;;;;;;;;;;;;x
PROV367;奥尔堡;;;;;;;;;;;;x
PROV368;里伯;;;;;;;;;;;;x
PROV369;基尔;;;;;;;;;;;;x
PROV370;弗伦斯堡;;;;;;;;;;;;x
PROV371;奥本罗;;;;;;;;;;;;x
PROV372;哥本哈根;;;;;;;;;;;;x
PROV373;欧登塞;;;;;;;;;;;;x
PROV374;博恩霍姆;;;;;;;;;;;;x
PROV375;阿姆斯特丹;;;;;;;;;;;;x
PROV376;鹿特丹;;;;;;;;;;;;x
PROV377;乌得勒支;;;;;;;;;;;;x
PROV378;米德尔堡;;;;;;;;;;;;x
PROV379;埃因霍温;;;;;;;;;;;;x
PROV380;布雷达;;;;;;;;;;;;x
PROV381;马斯特里赫特;;;;;;;;;;;;x
PROV382;阿纳姆;;;;;;;;;;;;x
PROV383;格罗宁根;;;;;;;;;;;;x
PROV384;兹沃勒;;;;;;;;;;;;x
PROV385;吕伐登;;;;;;;;;;;;x
PROV386;阿森;;;;;;;;;;;;x
PROV387;布鲁塞尔;;;;;;;;;;;;x
PROV388;布鲁日;;;;;;;;;;;;x
PROV389;根特;;;;;;;;;;;;x
PROV390;安伐;;;;;;;;;;;;x
PROV391;哈瑟尔特;;;;;;;;;;;;x
PROV392;那慕尔;;;;;;;;;;;;x
PROV393;图尔奈;;;;;;;;;;;;x
PROV394;沙勒罗瓦;;;;;;;;;;;;x
PROV395;列日;;;;;;;;;;;;x
PROV396;斯帕;;;;;;;;;;;;x
PROV397;卢森堡;;;;;;;;;;;;x
PROV398;阿尔隆;;;;;;;;;;;;x
PROV399;里尔;;;;;;;;;;;;x
PROV400;加莱;;;;;;;;;;;;x
PROV401;阿拉斯;;;;;;;;;;;;x
PROV402;亚眠;;;;;;;;;;;;x
PROV403;拉昂;;;;;;;;;;;;x
PROV404;康布雷;;;;;;;;;;;;x
PROV405;沙勒维尔;;;;;;;;;;;;x
PROV406;特鲁瓦;;;;;;;;;;;;x
PROV407;肖蒙;;;;;;;;;;;;x
PROV408;沙隆;;;;;;;;;;;;x
PROV409;斯特拉斯堡;;;;;;;;;;;;x
PROV410;科尔马;;;;;;;;;;;;x
PROV411;南锡;;;;;;;;;;;;x
PROV412;梅斯;;;;;;;;;;;;x
PROV413;凡尔登;;;;;;;;;;;;x
PROV414;埃皮纳勒;;;;;;;;;;;;x
PROV415;鲁昂;;;;;;;;;;;;x
PROV416;埃夫勒;;;;;;;;;;;;x
PROV417;阿朗松;;;;;;;;;;;;x
PROV418;卡昂;;;;;;;;;;;;x
PROV419;海峡群岛;;;;;;;;;;;;x
PROV420;布列斯特;;;;;;;;;;;;x
PROV421;圣布里厄;;;;;;;;;;;;x
PROV422;瓦讷;;;;;;;;;;;;x
PROV423;南特;;;;;;;;;;;;x
PROV424;雷恩;;;;;;;;;;;;x
PROV425;巴黎;;;;;;;;;;;;x
PROV426;沙特尔;;;;;;;;;;;;x
PROV427;默伦;;;;;;;;;;;;x
PROV428;第戎;;;;;;;;;;;;x
PROV429;欧塞鲁瓦;;;;;;;;;;;;x
PROV430;穆兰;;;;;;;;;;;;x
PROV431;马孔;;;;;;;;;;;;x
PROV432;贝桑松;;;;;;;;;;;;x
PROV433;隆勒索涅;;;;;;;;;;;;x
PROV434;昂热;;;;;;;;;;;;x
PROV435;拉瓦尔;;;;;;;;;;;;x
PROV436;勒芒;;;;;;;;;;;;x
PROV437;拉罗什;;;;;;;;;;;;x
PROV438;奥尔良;;;;;;;;;;;;x
PROV439;布尔日;;;;;;;;;;;;x
PROV440;布卢瓦;;;;;;;;;;;;x
PROV441;图尔;;;;;;;;;;;;x
PROV442;拉罗谢尔;;;;;;;;;;;;x
PROV443;普瓦捷;;;;;;;;;;;;x
PROV444;昂古莱姆;;;;;;;;;;;;x
PROV445;里摩日;;;;;;;;;;;;x
PROV446;沙托鲁;;;;;;;;;;;;x
PROV447;蒂勒;;;;;;;;;;;;x
PROV448;克莱蒙费朗;;;;;;;;;;;;x
PROV449;欧里亚克;;;;;;;;;;;;x
PROV450;卡奥尔;;;;;;;;;;;;x
PROV451;里昂;;;;;;;;;;;;x
PROV452;圣艾蒂安;;;;;;;;;;;;x
PROV453;瓦朗斯;;;;;;;;;;;;x
PROV454;格勒诺布尔;;;;;;;;;;;;x
PROV455;图卢兹;;;;;;;;;;;;x
PROV456;蒙托邦;;;;;;;;;;;;x
PROV457;富瓦;;;;;;;;;;;;x
PROV458;波尔多;;;;;;;;;;;;x
PROV459;蒙德马桑;;;;;;;;;;;;x
PROV460;波城;;;;;;;;;;;;x
PROV461;蒙彼利埃;;;;;;;;;;;;x
PROV462;罗德兹;;;;;;;;;;;;x
PROV463;卡尔卡松;;;;;;;;;;;;x
PROV464;佩皮尼昂;;;;;;;;;;;;x
PROV465;阿纳西;;;;;;;;;;;;x
PROV466;尚贝里;;;;;;;;;;;;x
PROV467;马赛;;;;;;;;;;;;x
PROV468;阿维尼翁;;;;;;;;;;;;x
PROV469;迪涅;;;;;;;;;;;;x
PROV470;土伦;;;;;;;;;;;;x
PROV471;弗雷瑞斯;;;;;;;;;;;;x
PROV472;尼斯;;;;;;;;;;;;x
PROV473;科西嘉;;;;;;;;;;;;x
PROV474;拉科鲁尼亚;;;;;;;;;;;;x
PROV475;奥维耶多;;;;;;;;;;;;x
PROV476;维戈;;;;;;;;;;;;x
PROV477;莱昂;;;;;;;;;;;;x
PROV478;桑坦德拉;;;;;;;;;;;;x
PROV479;布尔戈斯;;;;;;;;;;;;x
PROV480;巴利亚多利德;;;;;;;;;;;;x
PROV481;索里亚;;;;;;;;;;;;x
PROV482;萨拉曼卡;;;;;;;;;;;;x
PROV483;阿维拉;;;;;;;;;;;;x
PROV484;巴达霍斯;;;;;;;;;;;;x
PROV485;阿尔门德拉莱霍;;;;;;;;;;;;x
PROV486;卡塞雷斯;;;;;;;;;;;;x
PROV487;马德里;;;;;;;;;;;;x
PROV488;锡古恩萨;;;;;;;;;;;;x
PROV489;托雷多;;;;;;;;;;;;x
PROV490;孔卡;;;;;;;;;;;;x
PROV491;雷阿尔城;;;;;;;;;;;;x
PROV492;毕尔博;;;;;;;;;;;;x
PROV493;潘帕洛那;;;;;;;;;;;;x
PROV494;埃里奥萨;;;;;;;;;;;;x
PROV495;萨拉戈萨;;;;;;;;;;;;x
PROV496;奥斯卡;;;;;;;;;;;;x
PROV497;特洛尔;;;;;;;;;;;;x
PROV498;巴塞罗那;;;;;;;;;;;;x
PROV499;吉罗纳;;;;;;;;;;;;x
PROV500;莱里达;;;;;;;;;;;;x
PROV501;塔拉戈纳;;;;;;;;;;;;x
PROV502;巴利阿里群岛;;;;;;;;;;;;x
PROV503;巴伦西亚;;;;;;;;;;;;x
PROV504;卡斯蒂拉;;;;;;;;;;;;x
PROV505;阿拉坎;;;;;;;;;;;;x
PROV506;卡塔赫纳;;;;;;;;;;;;x
PROV507;穆尔西亚;;;;;;;;;;;;x
PROV508;阿尔瓦塞特;;;;;;;;;;;;x
PROV509;塞维利亚;;;;;;;;;;;;x
PROV510;科尔多瓦;;;;;;;;;;;;x
PROV511;韦尔瓦;;;;;;;;;;;;x
PROV512;加的斯;;;;;;;;;;;;x
PROV513;格拉纳达;;;;;;;;;;;;x
PROV514;马拉加;;;;;;;;;;;;x
PROV515;阿尔梅里亚;;;;;;;;;;;;x
PROV516;哈恩;;;;;;;;;;;;x
PROV517;直布罗陀;;;;;;;;;;;;x
PROV518;奥波尔图;;;;;;;;;;;;x
PROV519;雷阿尔;;;;;;;;;;;;x
PROV520;科维良;;;;;;;;;;;;x
PROV521;里斯本;;;;;;;;;;;;x
PROV522;科英布拉;;;;;;;;;;;;x
PROV523;阿布兰特斯;;;;;;;;;;;;x
PROV524;塞图巴尔;;;;;;;;;;;;x
PROV525;埃武拉;;;;;;;;;;;;x
PROV526;贝雅;;;;;;;;;;;;x
PROV527;法鲁;;;;;;;;;;;;x
PROV528;汉堡;;;;;;;;;;;;x
PROV529;劳恩堡;;;;;;;;;;;;x
PROV530;吕贝克;;;;;;;;;;;;x
PROV531;施塔德;;;;;;;;;;;;x
PROV532;吕讷堡;;;;;;;;;;;;x
PROV533;黑尔戈兰;;;;;;;;;;;;x
PROV534;汉诺威;;;;;;;;;;;;x
PROV535;宁堡;;;;;;;;;;;;x
PROV536;不伦瑞克;;;;;;;;;;;;x
PROV537;哥廷根;;;;;;;;;;;;x
PROV538;奥斯纳布吕克;;;;;;;;;;;;x
PROV539;不莱梅;;;;;;;;;;;;x
PROV540;奥尔登堡;;;;;;;;;;;;x
PROV541;克洛彭堡;;;;;;;;;;;;x
PROV542;林根;;;;;;;;;;;;x
PROV543;埃姆登;;;;;;;;;;;;x
PROV544;什未林;;;;;;;;;;;;x
PROV545;施特雷利茨;;;;;;;;;;;;x
PROV546;斯德丁;;;;;;;;;;;;x
PROV547;斯维内明德;;;;;;;;;;;;x
PROV548;施特拉尔松德;;;;;;;;;;;;x
PROV549;柏林;;;;;;;;;;;;x
PROV550;普伦茨劳;;;;;;;;;;;;x
PROV551;普里茨瓦尔克;;;;;;;;;;;;x
PROV552;科特布斯;;;;;;;;;;;;x
PROV553;马格德堡;;;;;;;;;;;;x
PROV554;埃尔福特;;;;;;;;;;;;x
PROV555;德绍;;;;;;;;;;;;x
PROV556;哈雷;;;;;;;;;;;;x
PROV557;施滕达尔;;;;;;;;;;;;x
PROV558;德累斯顿;;;;;;;;;;;;x
PROV559;莱比锡;;;;;;;;;;;;x
PROV560;开姆尼茨;;;;;;;;;;;;x
PROV561;魏玛;;;;;;;;;;;;x
PROV562;哥达;;;;;;;;;;;;x
PROV563;迈宁根;;;;;;;;;;;;x
PROV564;法兰克福;;;;;;;;;;;;x
PROV565;威斯巴登;;;;;;;;;;;;x
PROV566;卡塞尔;;;;;;;;;;;;x
PROV567;吉森;;;;;;;;;;;;x
PROV568;富尔达;;;;;;;;;;;;x
PROV569;曼海姆;;;;;;;;;;;;x
PROV570;美因茨;;;;;;;;;;;;x
PROV571;凯撒斯劳滕;;;;;;;;;;;;x
PROV572;特里尔;;;;;;;;;;;;x
PROV573;萨尔布吕肯;;;;;;;;;;;;x
PROV574;克罗伊茨纳赫;;;;;;;;;;;;x
PROV575;科隆;;;;;;;;;;;;x
PROV576;亚琛;;;;;;;;;;;;x
PROV577;克里维斯;;;;;;;;;;;;x
PROV578;杜塞尔多夫;;;;;;;;;;;;x
PROV579;科布伦茨;;;;;;;;;;;;x
PROV580;多特蒙德;;;;;;;;;;;;x
PROV581;蒙斯特;;;;;;;;;;;;x
PROV582;明登;;;;;;;;;;;;x
PROV583;阿恩斯堡;;;;;;;;;;;;x
PROV584;科尔巴赫;;;;;;;;;;;;x
PROV585;德特莫尔德;;;;;;;;;;;;x
PROV586;卡尔斯鲁厄;;;;;;;;;;;;x
PROV587;弗赖堡;;;;;;;;;;;;x
PROV588;康斯坦茨;;;;;;;;;;;;x
PROV589;斯图加特;;;;;;;;;;;;x
PROV590;海尔布隆;;;;;;;;;;;;x
PROV591;蒂宾根;;;;;;;;;;;;x
PROV592;奥格斯堡;;;;;;;;;;;;x
PROV593;乌尔姆;;;;;;;;;;;;x
PROV594;西格玛林根;;;;;;;;;;;;x
PROV595;纽伦堡;;;;;;;;;;;;x
PROV596;阿沙芬堡;;;;;;;;;;;;x
PROV597;维尔茨堡;;;;;;;;;;;;x
PROV598;拜罗伊特;;;;;;;;;;;;x
PROV599;慕尼黑;;;;;;;;;;;;x
PROV600;兰茨胡特;;;;;;;;;;;;x
PROV601;英戈尔施塔特;;;;;;;;;;;;x
PROV602;雷根斯堡;;;;;;;;;;;;x
PROV603;苏黎世;;;;;;;;;;;;x
PROV604;巴塞尔;;;;;;;;;;;;x
PROV605;伯尔尼;;;;;;;;;;;;x
PROV606;卢塞恩;;;;;;;;;;;;x
PROV607;日内瓦;;;;;;;;;;;;x
PROV608;纳沙泰尔;;;;;;;;;;;;x
PROV609;锡永;;;;;;;;;;;;x
PROV610;波纳佩;;;;;;;;;;;;x
PROV611;库尔;;;;;;;;;;;;x
PROV612;茵斯布鲁克;;;;;;;;;;;;x
PROV613;萨尔茨堡;;;;;;;;;;;;x
PROV614;布雷根茨;;;;;;;;;;;;x
PROV615;利恩茨;;;;;;;;;;;;x
PROV616;格拉茨;;;;;;;;;;;;x
PROV617;尤登堡;;;;;;;;;;;;x
PROV618;克拉根福;;;;;;;;;;;;x
PROV619;维也纳;;;;;;;;;;;;x
PROV620;圣珀尔滕;;;;;;;;;;;;x
PROV621;克雷姆斯;;;;;;;;;;;;x
PROV622;林茨;;;;;;;;;;;;x
PROV623;索普朗;;;;;;;;;;;;x
PROV624;艾森斯塔特;;;;;;;;;;;;x
PROV625;布拉格;;;;;;;;;;;;x
PROV626;赫拉德茨-克拉洛韦;;;;;;;;;;;;x
PROV627;卡罗维瓦利;;;;;;;;;;;;x
PROV628;奥西希;;;;;;;;;;;;x
PROV629;比尔森;;;;;;;;;;;;x
PROV630;布杰约维采;;;;;;;;;;;;x
PROV631;布尔诺;;;;;;;;;;;;x
PROV632;奥洛穆茨;;;;;;;;;;;;x
PROV633;布拉迪斯拉发;;;;;;;;;;;;x
PROV634;特伦钦;;;;;;;;;;;;x
PROV635;尼特拉;;;;;;;;;;;;x
PROV636;班斯卡比斯特里察;;;;;;;;;;;;x
PROV637;卡萨;;;;;;;;;;;;x
PROV638;罗日尼亚瓦;;;;;;;;;;;;x
PROV639;佐洛埃格塞格;;;;;;;;;;;;x
PROV640;佩奇;;;;;;;;;;;;x
PROV641;布达;;;;;;;;;;;;x
PROV642;杰尔;;;;;;;;;;;;x
PROV643;塞克什白堡;;;;;;;;;;;;x
PROV644;考波什堡;;;;;;;;;;;;x
PROV645;凯奇凯梅特;;;;;;;;;;;;x
PROV646;米什科尔茨;;;;;;;;;;;;x
PROV647;纳吉瓦拉德;;;;;;;;;;;;x
PROV648;德布勒森;;;;;;;;;;;;x
PROV649;塞格德;;;;;;;;;;;;x
PROV650;贝凯什乔包;;;;;;;;;;;;x
PROV651;索特马尔;;;;;;;;;;;;x
PROV652;蒂米什瓦拉;;;;;;;;;;;;x
PROV653;雷希察;;;;;;;;;;;;x
PROV654;克洛什瓦尔;;;;;;;;;;;;x
PROV655;久洛白堡;;;;;;;;;;;;x
PROV656;德瓦;;;;;;;;;;;;x
PROV657;赫曼施塔特;;;;;;;;;;;;x
PROV658;夏威夷;;;;;;;;;;;;x
PROV659;喀琅施塔得;;;;;;;;;;;;x
PROV660;奇克赛赖道;;;;;;;;;;;;x
PROV661;马拉莫罗什;;;;;;;;;;;;x
PROV662;切尔诺夫策;;;;;;;;;;;;x
PROV663;苏恰瓦;;;;;;;;;;;;x
PROV664;布加勒斯特;;;;;;;;;;;;x
PROV665;特尔古日乌;;;;;;;;;;;;x
PROV666;克拉约瓦;;;;;;;;;;;;x
PROV667;蒙特尼亚;;;;;;;;;;;;x
PROV668;布勒伊拉;;;;;;;;;;;;x
PROV669;克勒拉希;;;;;;;;;;;;x
PROV670;雅西;;;;;;;;;;;;x
PROV671;博托沙尼;;;;;;;;;;;;x
PROV672;巴克乌;;;;;;;;;;;;x
PROV673;加拉茨;;;;;;;;;;;;x
PROV674;康斯坦察;;;;;;;;;;;;x
PROV675;图尔恰;;;;;;;;;;;;x
PROV676;基希讷乌;;;;;;;;;;;;x
PROV677;巴尔蒂;;;;;;;;;;;;x
PROV678;伊兹梅尔;;;;;;;;;;;;x
PROV679;科尔贝格;;;;;;;;;;;;x
PROV680;科沙林;;;;;;;;;;;;x
PROV681;科斯琴;;;;;;;;;;;;x
PROV682;布雷斯劳;;;;;;;;;;;;x
PROV683;利格尼茨;;;;;;;;;;;;x
PROV684;奥波莱;;;;;;;;;;;;x
PROV685;卡托维兹;;;;;;;;;;;;x
PROV687;格里尔茨;;;;;;;;;;;;x
PROV688;奥帕瓦;;;;;;;;;;;;x
PROV689;切欣;;;;;;;;;;;;x
PROV690;但泽;;;;;;;;;;;;x
PROV691;图霍拉;;;;;;;;;;;;x
PROV692;克朗;;;;;;;;;;;;x
PROV693;莫伦根;;;;;;;;;;;;x
PROV694;托伦;;;;;;;;;;;;x
PROV695;柯尼斯堡;;;;;;;;;;;;x
PROV696;奥尔什丁;;;;;;;;;;;;x
PROV697;加宾;;;;;;;;;;;;x
PROV698;梅梅尔;;;;;;;;;;;;x
PROV699;波森;;;;;;;;;;;;x
PROV700;布隆伯格;;;;;;;;;;;;x
PROV701;格涅兹诺;;;;;;;;;;;;x
PROV702;利沃夫;;;;;;;;;;;;x
PROV703;克拉科夫;;;;;;;;;;;;x
PROV705;普热梅希尔;;;;;;;;;;;;x
PROV706;华沙;;;;;;;;;;;;x
PROV707;苏瓦乌基;;;;;;;;;;;;x
PROV708;普沃茨克;;;;;;;;;;;;x
PROV709;沃姆扎;;;;;;;;;;;;x
PROV710;斯基尼维采;;;;;;;;;;;;x
PROV711;西德利采;;;;;;;;;;;;x
PROV712;罗兹;;;;;;;;;;;;x
PROV713;拉多姆;;;;;;;;;;;;x
PROV714;塔尔努夫;;;;;;;;;;;;x
PROV715;卢布林;;;;;;;;;;;;x
PROV716;凯尔采;;;;;;;;;;;;x
PROV717;卡利什;;;;;;;;;;;;x
PROV718;明斯克;;;;;;;;;;;;x
PROV719;比亚韦斯托克;;;;;;;;;;;;x
PROV720;都灵;;;;;;;;;;;;x
PROV721;奥斯塔;;;;;;;;;;;;x
PROV722;诺瓦拉;;;;;;;;;;;;x
PROV723;亚历山德里亚;;;;;;;;;;;;x
PROV724;热那亚;;;;;;;;;;;;x
PROV725;萨沃纳;;;;;;;;;;;;x
PROV726;米兰;;;;;;;;;;;;x
PROV727;贝加莫;;;;;;;;;;;;x
PROV728;布雷西亚;;;;;;;;;;;;x
PROV729;威尼斯;;;;;;;;;;;;x
PROV730;维罗纳;;;;;;;;;;;;x
PROV731;帕多瓦;;;;;;;;;;;;x
PROV732;特雷维索;;;;;;;;;;;;x
PROV733;乌迪内;;;;;;;;;;;;x
PROV734;特伦特;;;;;;;;;;;;x
PROV735;博岑;;;;;;;;;;;;x
PROV736;的里雅斯特;;;;;;;;;;;;x
PROV737;戈里齐亚;;;;;;;;;;;;x
PROV738;帕尔马;;;;;;;;;;;;x
PROV739;摩德纳;;;;;;;;;;;;x
PROV740;马萨;;;;;;;;;;;;x
PROV741;博洛尼亚;;;;;;;;;;;;x
PROV742;费拉拉;;;;;;;;;;;;x
PROV743;拉文纳;;;;;;;;;;;;x
PROV744;佛罗伦萨;;;;;;;;;;;;x
PROV746;卢卡;;;;;;;;;;;;x
PROV747;锡耶纳;;;;;;;;;;;;x
PROV748;格罗塞托;;;;;;;;;;;;x
PROV749;罗马;;;;;;;;;;;;x
PROV750;维泰博;;;;;;;;;;;;x
PROV751;佩鲁贾;;;;;;;;;;;;x
PROV752;安科那;;;;;;;;;;;;x
PROV753;艾奎利阿;;;;;;;;;;;;x
PROV754;拿波里;;;;;;;;;;;;x
PROV755;萨莱诺;;;;;;;;;;;;x
PROV756;巴里;;;;;;;;;;;;x
PROV757;福贾;;;;;;;;;;;;x
PROV758;布林迪西;;;;;;;;;;;;x
PROV759;雷焦卡拉布里亚;;;;;;;;;;;;x
PROV760;卡塔扎罗;;;;;;;;;;;;x
PROV761;波坦察;;;;;;;;;;;;x
PROV762;巴勒莫;;;;;;;;;;;;x
PROV763;墨西拿;;;;;;;;;;;;x
PROV764;卡坦尼亚;;;;;;;;;;;;x
PROV765;卡利亚里;;;;;;;;;;;;x
PROV766;萨萨里;;;;;;;;;;;;x
PROV767;马里博尔;;;;;;;;;;;;x
PROV768;卢布尔雅那;;;;;;;;;;;;x
PROV769;波斯托伊那;;;;;;;;;;;;x
PROV770;波拉;;;;;;;;;;;;x
PROV771;萨格勒布;;;;;;;;;;;;x
PROV772;锡萨克;;;;;;;;;;;;x
PROV773;卡洛瓦克;;;;;;;;;;;;x
PROV774;森杰;;;;;;;;;;;;x
PROV775;瓦拉日丁;;;;;;;;;;;;x
PROV776;别洛瓦尔;;;;;;;;;;;;x
PROV777;波热加;;;;;;;;;;;;x
PROV778;阜姆;;;;;;;;;;;;x
PROV779;奥西耶克;;;;;;;;;;;;x
PROV780;斯普利特;;;;;;;;;;;;x
PROV781;扎达尔;;;;;;;;;;;;x
PROV782;杜布罗夫尼克;;;;;;;;;;;;x
PROV783;萨拉热窝;;;;;;;;;;;;x
PROV784;比哈奇;;;;;;;;;;;;x
PROV785;巴尼亚卢卡;;;;;;;;;;;;x
PROV786;图兹拉;;;;;;;;;;;;x
PROV787;福查;;;;;;;;;;;;x
PROV788;莫斯塔尔;;;;;;;;;;;;x
PROV789;利夫诺;;;;;;;;;;;;x
PROV790;基特韦;;;;;;;;;;;;x
PROV791;米特罗维察;;;;;;;;;;;;x
PROV792;潘切沃;;;;;;;;;;;;x
PROV793;武科瓦尔;;;;;;;;;;;;x
PROV794;贝尔格莱德;;;;;;;;;;;;x
PROV795;博尔;;;;;;;;;;;;x
